cluster,gene,expression_1,expression_2,expression_3,expression_4,expression_5,expression_6,expression_7,Pearson_r2,p.adj
126,sm,3.169286251068115,3.248224258422852,3.37601113319397,3.362017393112183,3.317203283309937,3.363594055175781,3.493453025817871,0.8575173331732729,0.026026026656810166
126,Stam,0.09280441701412201,0.1524144560098648,0.1171928346157074,0.1224396973848343,0.1874822378158569,0.2214245796203613,0.1887759566307068,0.8233773187977921,0.04547457566039502
126,tweek,0.1704287230968475,0.1604855209589005,0.2703649997711182,0.2459784746170044,0.366661012172699,0.3628227412700653,0.3277634084224701,0.8790801598785807,0.017508439187485538
126,ver,0,0,0,0,0.03778592497110367,0.03049178421497345,0.03264468908309937,0.8379222395068961,0.035879411939303614
127,AGBE,0.2509927153587341,0.2603661715984344,0.2160790264606476,0.2333344668149948,0.1484208106994629,0.1792875528335571,0.1342051327228546,-0.8964629487856649,0.012449249917438489
127,beat-Ia,0.2780854105949402,0.2381791770458221,0.240150198340416,0.2811951041221619,0.2970271408557892,0.4496383666992188,0.621566891670227,0.821576627197261,0.045818823308895855
127,CaBP1,0.4124595820903778,0.2230724990367889,0.3091447651386261,0.3061138093471527,0.208810955286026,0.1968938708305359,0.1096881777048111,-0.8330667422157106,0.03914118244732095
127,Cda9,0,0.03332400321960449,0.02627511881291866,0.03180330619215965,0.01814115792512894,0.06475086510181427,0.1038085222244263,0.8234255080627886,0.04473195246266567
127,Cdc23,0,0.01109197549521923,0,0.0134328817948699,0.008372553624212742,0.03775668516755104,0.0336073711514473,0.8280963203614964,0.041877943049201366
127,CG10075,0.2935638427734375,0.2531968057155609,0.3558863997459412,0.3696402311325073,0.3696546852588654,0.3848174810409546,0.4139043092727661,0.8830150371600953,0.016731260848242245
127,CG10158,0.1549372673034668,0.1214233264327049,0.1414690315723419,0.1575510650873184,0.08768458664417267,0.06995463371276855,0.0336073711514473,-0.8520948170097448,0.02942051294819202
127,CG10470,0.5084998607635498,0.3045653104782104,0.2856336236000061,0.2792641520500183,0.2330124378204346,0.2675094306468964,0.1019558012485504,-0.8633649061487189,0.024479303512015813
127,CG10646,0.1102951914072037,0.1250704824924469,0.06244783103466034,0.10048708319664,0.03828299418091774,0.04950188100337982,0,-0.8744630868842573,0.019946690878595942
127,CG11257,0.0271228700876236,0.04684637486934662,0.03200110048055649,0.0134328817948699,0.005119553301483393,0,0,-0.8651628235393412,0.02356508186235178
127,CG11526,0.07306987792253494,0.1355927586555481,0.1374447643756866,0.1547876447439194,0.1668634116649628,0.1864081025123596,0.1693192720413208,0.876683471784498,0.018975255720588967
127,CG11807,0,0.102382630109787,0.2264300584793091,0.1617659032344818,0.1977659463882446,0.2438769489526749,0.2596401572227478,0.8647505381884925,0.023891494718166317
127,CG12493,0.0533110685646534,0.0423324815928936,0,0.008188242092728615,0,0,0,-0.8221696008131941,0.04546335885110929
127,CG12822,1.124441862106323,0.8204154372215271,0.8032560348510742,0.7890245914459229,0.6602551341056824,0.7696816325187683,0.6086603403091431,-0.839279376273246,0.03598762273168785
127,CG12895,0.1589294075965881,0.1751089990139008,0.1664007306098938,0.1942230612039566,0.1864920407533646,0.2284203320741653,0.2359256148338318,0.9263542924884154,0.005429779270163037
127,CG13151,0.03216424211859703,0.02712488360702991,0.07395683228969574,0.03346656262874603,0.06199333071708679,0.08018408715724945,0.1048384010791779,0.8204454708840692,0.04642750579423778
127,CG13531,0.05528333410620689,0.05327083542943001,0.02627511881291866,0.01858107559382915,0,0.02892861142754555,0,-0.8285430675729123,0.04162511544675222
127,CG15270,0.7618752717971802,0.6317787170410156,0.6951528191566467,0.6279325485229492,0.492955207824707,0.6101380586624146,0.4560760259628296,-0.8396708092480865,0.035755623506446385
127,CG16947,0.03613562509417534,0.05727170035243034,0.04195573180913925,0.009482801891863346,0.01711549982428551,0.008448509499430656,0,-0.8473405706920836,0.031775516078351426
127,CG17660,0.1393170207738876,0.1257764846086502,0.1386874914169312,0.132936492562294,0.1700199991464615,0.2041440010070801,0.2693896293640137,0.856466197628354,0.02740528919179269
127,CG18368,0.03216424211859703,0.03750638663768768,0.09246546775102615,0.03154340013861656,0.1085020452737808,0.1483960151672363,0.1500520259141922,0.8634422041523543,0.024295754740636805
127,CG30344,0.142486959695816,0.1138995513319969,0.1262416243553162,0.02619149163365364,0.04472475126385689,0.06400801241397858,0,-0.8639959857497511,0.024211026441613173
127,CG30403,0,0.02195521257817745,0,0.04203544557094574,0.01959273219108582,0.07196150720119476,0.08786696195602417,0.8614156114175451,0.025298707031073325
127,CG30493,0.2130660563707352,0.1243200972676277,0.111527718603611,0.1258492767810822,0.1070993840694427,0.1155450269579887,0.0336073711514473,-0.8263032566435244,0.04292629012855308
127,CG32262,0.09814002364873886,0.05425694584846497,0.06463608145713806,0.04786268621683121,0.0508209764957428,0.01409575901925564,0,-0.9261714199472613,0.005459724458782237
127,CG3262,0.9610263109207153,0.7526270151138306,0.8599547147750854,0.7878996133804321,0.7886232733726501,0.7269899845123291,0.5744471549987793,-0.830725091334473,0.04045056944310491
127,CG33144,0.3810120224952698,0.3311635255813599,0.4068014025688171,0.376899242401123,0.4369159340858459,0.4865038394927979,0.5408546924591064,0.8847740898469922,0.016215318343254473
127,CG33310,0.1018643081188202,0.08957333862781525,0.03374991565942764,0.01263455115258694,0.02598139457404613,0.0238657221198082,0,-0.8801161907613516,0.017836217109383434
127,CG3408,0,0.05632558465003967,0.05770399421453476,0.1017852872610092,0.08627671003341675,0.1238570734858513,0.1548573672771454,0.9555325613799542,0.0015530174424923829
127,CG3476,0.0271228700876236,0.08249202370643616,0.06002503633499146,0.07996617257595062,0.07592206448316574,0.1056009978055954,0.1153565049171448,0.8650812010062233,0.023637116258467414
127,CG3608,0,0.02646922878921032,0.03200110048055649,0.007610415574163198,0.02824687585234642,0.05234810709953308,0.06693480908870697,0.8206853983553596,0.04628794984283082
127,CG3700,0,0.007988600060343742,0,0.03464042022824287,0.05309329926967621,0.05706662684679031,0.1780506819486618,0.8466666790112214,0.03207073090291772
127,CG42389,0.8715507984161377,0.8785463571548462,0.9135531187057495,0.8774092197418213,0.9055867195129395,1.060715198516846,1.062768220901489,0.8389095356230029,0.03610886601489325
127,CG42458,0.1688316166400909,0.1235534623265266,0.03374991565942764,0.04405144229531288,0.02926258556544781,0.03970836475491524,0,-0.8700462396093908,0.02168969612786554
127,CG43107,0,0.006486005615442991,0,0.007742063608020544,0.01127002574503422,0.0174749419093132,0.0336073711514473,0.8815518163995459,0.01732435830088964
127,CG5033,0,0,0.03044673055410385,0.01118622627109289,0.01626178435981274,0.03791381418704987,0.06693480908870697,0.8443268085170953,0.03327736980013159
127,CG6163,0.0779440775513649,0.026235556229949,0.05085461586713791,0.05223120003938675,0.03090451844036579,0,0,-0.8243371692671801,0.044188414773939026
127,CG7888,0.04843686893582344,0.07916425168514252,0.1357623338699341,0.256553053855896,0.4707371294498444,0.2860978841781616,0.7272326946258545,0.8878473103330062,0.015175563260366802
127,CG8314,0.3132553994655609,0.325748085975647,0.3100691437721252,0.2212115973234177,0.2711144685745239,0.2533539533615112,0.1590979993343353,-0.8356837243560818,0.03768848955654763
127,CG8405,0.7104729413986206,0.4983229339122772,0.5134842395782471,0.5458248853683472,0.4579214453697205,0.426472395658493,0.2576091885566711,-0.8822361878138273,0.017085130060302847
127,CG8602,0.7817070484161377,0.5592009425163269,0.704879105091095,0.5523260831832886,0.4241971075534821,0.4350267648696899,0.3224790692329407,-0.9068857645291165,0.00956785423871227
127,CG8635,0.4222897291183472,0.2880772352218628,0.3366042375564575,0.125235304236412,0.158409982919693,0.1770993918180466,0.06006702780723572,-0.8919637530027495,0.013869460345664799
127,CG8757,0,0,0,0.01278894301503897,0.01590850576758385,0.01092890650033951,0.04374149441719055,0.8368104537580379,0.03710584978403204
127,CG9098,0.1140796989202499,0.1218727678060532,0.07448090612888336,0.07757066190242767,0.05829937756061554,0.08443889021873474,0,-0.830571807143181,0.04053071902647472
127,cnk,0.06076863408088684,0.01790198311209679,0.05506618320941925,0.1106286868453026,0.09746959060430527,0.1719832718372345,0.1793046593666077,0.9021786126960559,0.010885712490262526
127,CR44347,0,0,0,0,0.01981436461210251,0.01879100129008293,0.0610969066619873,0.8224736721285397,0.04530374171087836
127,CR44987,0.03927803784608841,0.03611237183213234,0.03044673055410385,0.009482801891863346,0.01554458029568195,0.01409575901925564,0,-0.9257434416605943,0.005504880548003593
127,CR45312,0.4996964931488037,0.4038136303424835,0.3764905333518982,0.2353702038526535,0.342868447303772,0.2194166034460068,0.2315783649682999,-0.8781702552293349,0.018427428603299534
127,Dap160,0.8070231080055237,0.8009360432624817,0.8517559170722961,0.844932496547699,0.8824121952056885,1.077265739440918,1.026998996734619,0.8776314664424557,0.01865209108702427
127,Ef1beta,1.339011669158936,1.133283257484436,1.217287302017212,0.9719012975692749,1.028985023498535,1.009315848350525,0.8276541829109192,-0.8989091030018382,0.011794466591349688
127,eIF-3p40,0.7421835064888,0.546750009059906,0.6130936145782471,0.3909033834934235,0.3991312384605408,0.4065943360328674,0.4154036641120911,-0.8343506448156529,0.03845867724887632
127,Elp3,0,0.02322095073759556,0.03418935090303421,0.05931909382343292,0.06212128698825836,0.09628158807754517,0.09579242765903473,0.9825168688850758,1.537523532021796e-4
127,escl,0,0,0,0.02632313966751099,0.01487783715128899,0.01626449078321457,0.05685627833008766,0.8166567155461326,0.048762185753854215
127,GlcT-1,0.06076863408088684,0.07830388098955154,0.06244783103466034,0.1493993848562241,0.09540169686079025,0.1534992158412933,0.1548017710447311,0.8267108286640624,0.04265977492694258
127,homer,0.4427832961082458,0.319695770740509,0.2878556549549103,0.3245731890201569,0.2702737152576447,0.2857708036899567,0.2094492763280869,-0.8488309507738,0.03094610294780892
127,I-2,0.6397266387939453,0.4989876449108124,0.4513234496116638,0.3275213539600372,0.3486673533916473,0.4101801812648773,0.2885890901088715,-0.857383467642217,0.02708532302695898
127,imd,0,0.04752019420266151,0.03418935090303421,0.05720168352127075,0.05674895644187927,0.0771365761756897,0.1211944073438644,0.9193281758183373,0.006757514114316523
127,IntS14,0.05532097816467285,0.0759785994887352,0.03044673055410385,0.04267767816781998,0.009186096489429474,0.02883879467844963,0,-0.8308045156217742,0.04045259014432308
127,LKR,0,0.02437789179384708,0.04195573180913925,0.0108743729069829,0.04266626015305519,0.04748644679784775,0.06693480908870697,0.8293786912776804,0.04121197746935619
127,Mes4,0.2552143633365631,0.2090233862400055,0.2140404880046844,0.1581259220838547,0.165250763297081,0.1205168291926384,0.05425959452986717,-0.9582974622258363,0.0013250017206529758
127,MFS17,0.9136249423027039,0.9535452127456665,0.8156189322471619,0.8758504390716553,0.8395377397537231,0.736388087272644,0.7678164839744568,-0.8436606355470386,0.033522532883900315
127,mRpL50,0.561181366443634,0.3027366101741791,0.3914391398429871,0.3301166892051697,0.2569062411785126,0.2517852485179901,0.2150053977966309,-0.838119056632803,0.03652988248928483
127,nord,0.4666896760463715,0.330642968416214,0.4988028705120087,0.2727996408939362,0.2885505557060242,0.2032578736543655,0.0947042778134346,-0.8618336256663648,0.02514427262095969
127,olf186-F,0.4870802164077759,0.2603858709335327,0.374581903219223,0.3094561100006104,0.2528992593288422,0.2552576661109924,0.0610969066619873,-0.8338262591409157,0.03874461146089138
127,Pex1,0.0271228700876236,0.02118204906582832,0.03200110048055649,0,0,0,0,-0.8203454074408887,0.04647139149528607
127,Plap,0,0.02529097162187099,0.05085461586713791,0.05945050343871117,0.05641403794288635,0.05810093134641647,0.1005977690219879,0.9201844769458455,0.00655793062681601
127,Pmm45A,0.0246330089867115,0.04042864590883255,0.0641966462135315,0.08056317269802094,0.1257327646017075,0.1191342622041702,0.1005421802401543,0.8936202312114195,0.013348217040802253
127,prominin-like,0.2594664394855499,0.4537777602672577,0.3739207983016968,0.3889499306678772,0.4866907894611359,0.5253711342811584,0.5071201324462891,0.8223037664384333,0.04532784332319642
127,RanBPM,0.5215657949447632,0.3270933330059052,0.4680616855621338,0.3605797588825226,0.3222689926624298,0.2575190663337708,0.2595030069351196,-0.8203463195321846,0.04647139149528607
127,Rgl,0.2881466150283813,0.2805974185466766,0.276194304227829,0.2310543358325958,0.2177057862281799,0.2472685575485229,0.1925126016139984,-0.8843912169222277,0.01633708179427565
127,S,0.4439137876033783,0.4737872183322906,0.3722347617149353,0.4183314144611359,0.358135998249054,0.3881675601005554,0.308539479970932,-0.8208341550765311,0.04620496536929891
127,Sec61beta,0.7810879349708557,0.6543198823928833,0.5975506901741028,0.5966589450836182,0.5461018085479736,0.6359155178070068,0.4560224711894989,-0.8202593986282792,0.0465156576500419
127,shrb,0.5414190888404846,0.4697069227695465,0.4639971554279327,0.5369718074798584,0.6581388711929321,0.6494368314743042,0.8473676443099976,0.8394389453805862,0.035739032435915176
127,sxc,0.5460198521614075,0.7274062633514404,0.7107559442520142,0.9300662875175476,0.6892011165618896,0.937049388885498,1.087125897407532,0.8373662395694139,0.03680955640731174
127,TAF1C-like,0,0.02150637470185757,0,0.03688301146030426,0.03116965666413307,0.03542160242795944,0.05685627833008766,0.8577570114140263,0.02696754586234997
127,Tal,0.1229109764099121,0.09551703184843063,0.1019807681441307,0.06346571445465088,0.07573500275611877,0.08721209317445755,0.05425959452986717,-0.8147865011262909,0.04995203698400682
127,TBPH,0.4172583222389221,0.4496859610080719,0.4593203365802765,0.3669319152832031,0.3488827347755432,0.3420365452766418,0.2796109020709991,-0.8795137536239684,0.01794060729213744
127,Tfb4,0,0.024089515209198,0.03418935090303421,0.02606743201613426,0.04992414265871048,0.0363929383456707,0.09046365320682526,0.8603977069328692,0.02577670645662914
127,Trs31,0.4802349805831909,0.4424842298030853,0.3569603264331818,0.3060309886932373,0.2610282897949219,0.2824450433254242,0.07734886556863785,-0.9437298495216221,0.002776776584475068
127,Tudor-SN,0.2296571284532547,0.2051194459199905,0.2604659795761108,0.1937634348869324,0.1575106680393219,0.1711261570453644,0.1270018368959427,-0.8217276836748573,0.04575273338348784
127,uri,0,0.01067697536200285,0,0.02424846030771732,0.02391255646944046,0.02304776757955551,0.0336073711514473,0.8806447946002703,0.017537078917223326
127,wash,0.06740592420101166,0.03859228640794754,0.04071300476789474,0.02227174490690231,0.05082155764102936,0.00686249416321516,0,-0.8191130209643787,0.0472207589308744
128,VAChT,2.041415929794312,2.147114753723145,2.18036413192749,2.180740594863892,2.272820949554443,2.343763589859009,2.442180633544922,0.9746985239613833,0.004362815774092281
129,lbk,0.08305185288190842,0.1828164756298065,0.1306250095367432,0.2646056413650513,0.3184421062469482,0.4844283163547516,0.453112006187439,0.9476325895327082,0.02133159047437884
130,Aats-asp,0.1937998235225677,0.1134335994720459,0.2115034461021423,0.1095329150557518,0.03202782571315765,0.0150538831949234,0,-0.8701968982845415,0.02156425289452484
130,Akap200,0.6906402707099915,0.4914282560348511,0.4622597098350525,0.5572565197944641,0.3569385409355164,0.3795978426933289,0.3658300638198853,-0.8275627458485998,0.042540637570779465
130,beg,0.08639642596244812,0.06245987489819527,0.05697100237011909,0.03610990941524506,0.03098878264427185,0.01416164170950651,0,-0.990845613810234,1.9364222176990596e-4
130,BHD,0,0.01149368193000555,0,0,0.0182094369083643,0.05955957993865013,0.1068154200911522,0.8246373103612248,0.04426787853296881
130,bl,0.7650319337844849,0.6690681576728821,0.5688780546188354,0.6402597427368164,0.5148316025733948,0.5647792220115662,0.4617292284965515,-0.8886693232464853,0.014870239214809691
130,Bmcp,0.0953863114118576,0.1331979930400848,0.13808274269104,0.1158216446638107,0.1386655420064926,0.1714795827865601,0.1892160475254059,0.8721220147348239,0.0208042594700669
130,casp,0.2891525328159332,0.244057223200798,0.2481559664011002,0.201450526714325,0.1777157634496689,0.1456318199634552,0.1412955820560455,-0.9801097925259561,2.1190181770792678e-4
130,cerv,0.2551438510417938,0.205779567360878,0.1703717857599258,0.1827026307582855,0.1716931164264679,0.1360638290643692,0.1323501169681549,-0.9263734553467007,0.03421377668408939
130,CG10195,0,0.006249420344829559,0,0,0.05086640268564224,0.04574701189994812,0.04908020421862602,0.846177293185263,0.03239504879055405
130,CG10274,0.07016710191965103,0.04447390884160995,0.06224475055932999,0.0290591586381197,0.027743274345994,0.020828727632761,0,-0.9245492832298324,0.005750249730986008
130,CG10321,0.3752094209194183,0.2180438488721848,0.3184834718704224,0.1795909553766251,0.2218261063098907,0.1792662143707275,0,-0.8417458881523762,0.034678023475593366
130,CG10973,0.1490918099880219,0.1248218268156052,0.1203282177448273,0.07528065890073776,0.05891475826501846,0.07221110910177231,0.05555741488933563,-0.9326979175896883,0.004342262026538661
130,CG1309,0.1732942312955856,0.1389081031084061,0.1492586731910706,0.08131076395511627,0.0686098039150238,0.1071068793535233,0.05290859565138817,-0.8652030779902548,0.023608793245650624
130,CG13999,0.2182039469480515,0.1747022420167923,0.1683489382266998,0.1394500583410263,0.1310621052980423,0.08915732800960541,0.1139005422592163,-0.9375603172914329,0.0036109941843226632
130,CG15431,0.5839893817901611,0.3895587921142578,0.4181075096130371,0.3229871094226837,0.4150162935256958,0.2749184668064117,0.1996347308158875,-0.8690761011282219,0.022010182639057834
130,CG15908,0.5898170471191406,0.4801428020000458,0.4277964532375336,0.5042781233787537,0.364803671836853,0.3218030035495758,0.3059231042861938,-0.9134710133860879,0.008046525916071324
130,CG17883,0.9245697855949402,0.7414125204086304,0.6455954313278198,0.7144164443016052,0.6857019662857056,0.6635406017303467,0.5365896821022034,-0.8366887106192462,0.03734873388149588
130,CG2617,0.05736572295427322,0.07017631828784943,0.06802994757890701,0.04466932639479637,0.0182094369083643,0.03569090366363525,0,-0.8601591517602537,0.025740009690365724
130,CG2991,0.6009437441825867,0.3870242834091187,0.269477903842926,0.2786108255386353,0.3537431955337524,0.1904956102371216,0.2079222798347473,-0.8191446659155365,0.04759143666590544
130,CG30343,0.1230723410844803,0.1041261777281761,0.07518051564693451,0,0.05916380882263184,0.01473643817007542,0,-0.8664840641340984,0.023073055950209257
130,CG31676,0.09073901921510696,0.0753985196352005,0.07646477222442627,0.05969790369272232,0.04733757674694061,0.06570166349411011,0,-0.8371138845881949,0.0371517576728671
130,CG31688,0.7640495300292969,0.7176129817962646,0.4986684620380402,0.4786875247955322,0.4736656546592712,0.447509765625,0.3354665338993073,-0.9302047593021586,0.004748196350860104
130,CG31974,0,0,0,0.0371616818010807,0.0182094369083643,0.03278277814388275,0.07679270207881927,0.857134000638866,0.027173112989815364
130,CG32267,0.9105303883552551,0.972866415977478,0.89180588722229,0.8726419806480408,0.7477049231529236,0.6575472354888916,0.7627562880516052,-0.8487093610052404,0.03119691347276346
130,CG34351,0.5427100658416748,0.4213707745075226,0.4259711503982544,0.4333020448684692,0.3675981760025024,0.3016835749149323,0.05555741488933563,-0.8794553760462219,0.018033207649336934
130,CG42553,0,0.007477277424186468,0,0,0.05688949301838875,0.0661308765411377,0.05555741488933563,0.8453398406739485,0.03281573030605481
130,CG43707,0.7280481457710266,0.5438314080238342,0.657789409160614,0.6323081254959106,0.5401919484138489,0.4735268652439117,0.3541189134120941,-0.8527244714429331,0.029170607330303803
130,CG44242,1.213807702064514,1.39372992515564,1.254316329956055,1.171419620513916,1.07650625705719,1.023047924041748,1.007217764854431,-0.8555282381266136,0.027895695570139076
130,CG4646,0.1939084529876709,0.2087935954332352,0.2132632732391357,0.2013297230005264,0.2982224524021149,0.2674627602100372,0.3042025864124298,0.865067694660089,0.02361943497129369
130,CG5098,0.08844712376594543,0.2134677618741989,0,0.12580506503582,0.3446850478649139,0.3528390824794769,0.6224845051765442,0.8191206704260022,0.04759719689652871
130,CG5131,0.1979977935552597,0.1520230025053024,0.13808274269104,0.149592399597168,0.1434316486120224,0.08206780254840851,0.05998994037508965,-0.9123506049947518,0.008302739427266989
130,CG6984,0,0.01082620862871408,0,0.02999725565314293,0.01650648191571236,0.04841291904449463,0.04466975852847099,0.8712122130861537,0.021161275396462464
130,CG7049,0.1376255452632904,0.1310141682624817,0.132297545671463,0.1733989715576172,0.2117316573858261,0.1658429801464081,0.2178988456726074,0.8240496524174835,0.04459833760588327
130,CG7394,0.4391541481018066,0.2992231249809265,0.3487547934055328,0.3246148824691772,0.3389736115932465,0.1422281265258789,0.1817272752523422,-0.8275109329494235,0.04256294364052622
130,CG7466,0.3394419550895691,0.2302588522434235,0.1334100216627121,0.1579658091068268,0.1658590137958527,0.1319038420915604,0.1006556749343872,-0.8382863477305537,0.036519100235041686
130,CG7600,0.2495434731245041,0.103333979845047,0.130274698138237,0.19892945885658261,0.05345946550369263,0,0,-0.8312209225434437,0.04041215958207285
130,CG7744,0,0.01100575551390648,0,0,0.03978735953569412,0.03278277814388275,0.07679270207881927,0.8382848705702112,0.036519100235041686
130,CG8001,0.2370408773422241,0.2060389816761017,0.1930131316184998,0.1810538768768311,0.1379688382148743,0.06814629584550858,0.07679270207881927,-0.9627822597402289,0.001005805648268309
130,CG8353,0.1002716273069382,0.1187511160969734,0.07646477222442627,0.0740554928779602,0.03276776522397995,0.03332439810037613,0,-0.9477546745951647,0.002326410069530491
130,CG8841,0.0547843761742115,0.06266957521438599,0.05697100237011909,0.0607244186103344,0.07255706936120987,0.1357888132333755,0.1155473589897156,0.821319683635249,0.04624900626085729
130,CG9044,0.03242253139615059,0.1135056912899017,0.06335721909999847,0.08786453306674957,0.1390708684921265,0.1334643959999084,0.2133481055498123,0.8638220274075398,0.024146653607884854
130,CG9510,0,0.01127190887928009,0,0.03610990941524506,0.04101020097732544,0.02242532931268215,0.05290859565138817,0.8252374246662337,0.04391379331145009
130,Chi,0.5045901536941528,0.3223646879196167,0.3766459822654724,0.3006902933120728,0.2395730018615723,0.2789252400398254,0.1800502240657806,-0.8863022706735763,0.01564641329567752
130,CngB,0.1609565615653992,0.1319720149040222,0.1387095153331757,0.1353277266025543,0.1007863059639931,0.1070411279797554,0.05290859565138817,-0.9035829776533881,0.010475979166296322
130,cpa,0.1853225976228714,0.1963323205709457,0.2193114757537842,0.1036346256732941,0.1027033925056458,0.07399234175682068,0.05998994037508965,-0.8852040009761404,0.01601400395895177
130,CR44506,0.07016292959451675,0.1005923897027969,0.07518051564693451,0.03771709650754929,0.01893563196063042,0.02063702046871185,0,-0.9028156201172562,0.010678994580681231
130,Csk,0.884565532207489,0.9187796115875244,0.7900545597076416,0.7711690068244934,0.7061544060707092,0.5995948910713196,0.4427268803119659,-0.9529231029832703,0.011362903933057136
130,dikar,0.6422156691551208,0.7381413578987122,0.6127908229827881,0.7101790904998779,0.4547323286533356,0.47746941447258,0.3162155151367188,-0.8340999960346561,0.03878176441858432
130,DNApol-alpha50,0,0.02053495869040489,0,0,0.03336258977651596,0.0404740534722805,0.05929073691368103,0.8242140221000622,0.04450719570244228
130,DOR,1.354151368141174,1.342540383338928,1.336506843566895,1.399723291397095,1.239893794059753,0.9980647563934326,0.9407953023910522,-0.8439210009095572,0.033613113689818265
130,dpr13,1.385648012161255,1.056589722633362,1.041210889816284,1.0882728099823,0.7901194095611572,0.919910192489624,0.8804059028625488,-0.8175122716761316,0.04859855056527234
130,Drep-2,1.281621336936951,1.147255897521973,1.068017244338989,1.032464027404785,0.996166467666626,1.054042816162109,0.7703397274017334,-0.8898338952437829,0.014499576178233546
130,dsf,0.2446911633014679,0.1966026574373245,0.2613966763019562,0.1835159659385681,0.1390733420848846,0.1422234028577805,0.1274305135011673,-0.8500945305980524,0.030517645623490186
130,Egm,0.1697993725538254,0.1410795003175735,0.1696112751960754,0.1371558755636215,0.1197247207164764,0.09690051525831223,0.07679270207881927,-0.9192265332855936,0.006797374214266646
130,Eno,1.943449139595032,1.95659077167511,1.907739520072937,1.875607371330261,1.927272200584412,1.814852714538574,1.78037166595459,-0.8697107282704829,0.02175648587923459
130,FMRFa,0,0.01446868013590574,0,0.02591121941804886,0.05895731970667839,0.05361150577664375,0.144657701253891,0.8669624436821881,0.022877619097133414
130,fok,0.9536582231521606,1.004029631614685,0.9224460124969482,0.7989879250526428,0.8834486603736877,0.8138039112091064,0.7979101538658142,-0.8349609800613935,0.03833711670598427
130,fred,0.5826924443244934,0.5352932214736938,0.6115589141845703,0.6493967771530151,0.572965681552887,0.8446378111839294,0.8694424033164978,0.8236487435725738,0.04483373343053937
130,hbs,0.0657731294631958,0.07190144062042236,0.06224475055932999,0.09307713061571121,0.1054930686950684,0.08714717626571655,0.1041665971279144,0.81642107074025,0.04928786657812521
130,IntS1,0.08021609485149384,0.0994001030921936,0.07518051564693451,0.06749371439218521,0.06872740387916565,0.04197265952825546,0.04908020421862602,-0.8616623986685544,0.025079986681095363
130,Mad,0.2076457738876343,0.2521212995052338,0.2755438983440399,0.3321859538555145,0.3452527523040771,0.3064137399196625,0.3746044337749481,0.9052072229107556,0.010051378128576469
130,Mctp,0.3485249876976013,0.3091277480125427,0.2590377330780029,0.2005709856748581,0.2199994474649429,0.2083115875720978,0.1925535798072815,-0.9101714749408517,0.008816076816821037
130,MESK2,1.766936540603638,1.748680830001831,1.73078978061676,1.743713021278381,1.569672346115112,1.375208735466003,1.535094380378723,-0.8310526983657555,0.0405490884129928
130,Mnn1,1.63691771030426,1.52147901058197,1.545624732971191,1.436466813087463,1.513115763664246,1.447716474533081,1.357241153717041,-0.8756913417589991,0.019429275924441537
130,mRpL10,0.3488103151321411,0.3815234899520874,0.3063026964664459,0.3498398661613464,0.3010378181934357,0.2299700826406479,0.2131257206201553,-0.8750880448650619,0.019655326063785308
130,mRpS29,0.1971156597137451,0.2090330421924591,0.224195659160614,0.2502511441707611,0.233618751168251,0.2428898960351944,0.2938536703586578,0.8976157161998698,0.01212784284600525
130,mu2,0,0.02786702290177345,0,0.02916842699050903,0.01650648191571236,0.0529913567006588,0.07679270207881927,0.8191516870223496,0.04759143666590544
130,mxt,0.216404601931572,0.2693584561347961,0.2254440486431122,0.277799665927887,0.3179638981819153,0.3514120578765869,0.3760302662849426,0.9347738867360369,0.004020493703856128
130,PDZ-GEF,0.3438833951950073,0.4187605082988739,0.3940723836421967,0.3463667929172516,0.4638987183570862,0.4945859611034393,0.5689237713813782,0.8431265260443006,0.034020447386378216
130,Pgk,1.113505959510803,1.211302280426025,1.041929960250854,0.9562656283378601,0.9891154170036316,0.8320745825767517,0.8479067087173462,-0.905464397629986,0.009986754359748967
130,ptip,0.04748816788196564,0.08250731974840164,0.06802994757890701,0.1853378266096115,0.1118816286325455,0.1509691029787064,0.1920606940984726,0.8242287119647317,0.04450704721354126
130,Pvf3,0.6909978985786438,0.9612445831298828,0.9222603440284729,0.8575538992881775,1.037178993225098,1.397971153259277,1.707537412643433,0.8892002806942522,0.014700845853973138
130,Rat1,0.1850049644708633,0.115328386425972,0.1313871741294861,0.05941861495375633,0.01685610972344875,0.02641713246703148,0,-0.94852137330324,0.0022442799953398124
130,spel1,0,0.03739983215928078,0.05697100237011909,0.08286462724208832,0.135563850402832,0.09946632385253906,0.1618072390556335,0.9463650673028065,0.0024818241896440657
130,Surf4,0.2726962566375732,0.3281628787517548,0.3419626355171204,0.3438006639480591,0.363762229681015,0.458884209394455,0.4270932972431183,0.92060627558917,0.04112968526667388
130,Syn2,0.3244892954826355,0.4528743624687195,0.4058370590209961,0.4543411731719971,0.4200181365013123,0.5902982950210571,0.6055151224136353,0.8664539595948337,0.023039932728873568
130,Tal,0.1828566938638687,0.1000196561217308,0.1465175747871399,0.08818122744560242,0.0881030410528183,0.04329023510217667,0.04466975852847099,-0.8878279479850733,0.015142673564676442
130,Tpr2,0.5876576900482178,0.4866655170917511,0.5757567882537842,0.4283436238765717,0.5201439261436462,0.3901740908622742,0.3367762267589569,-0.8180870205814584,0.048242124646771696
130,tsh,0.2568728923797607,0.07356372475624084,0.1108441352844238,0,0,0,0,-0.8224318882646733,0.045570532509719174
